"","Colony","Nest","Day","ScaledX","ScaledY","Density","Corner","Bin","ToBrood","Sex","Ratio"
"443",11,"Circle",6,4.159314338,0.962623162,"Low","N",2,0.0952373509765803,"M",0.785714285714286
"444",11,"Circle",6,4.272058824,1.126838235,"Low","N",2,0.0835764609898116,"M",0.785714285714286
"445",11,"Circle",6,3.816176471,1.653799632,"Low","N",4,0.051812551355033,"M",0.785714285714286
"446",11,"Circle",6,3.725490809,2.161152574,"Low","N",6,0.0335083575039509,"F",0.785714285714286
"447",11,"Circle",6,2.850490809,1.624387868,"Low","N",4,0.107217483773685,"M",0.785714285714286
"448",11,"Circle",6,2.924020221,1.751838235,"Low","N",4,0.0985094983115617,"F",0.785714285714286
"449",11,"Circle",6,3.781862132,2.271446691,"Low","N",6,0.0284677034423592,"F",0.785714285714286
"450",11,"Circle",6,2.150735294,1.930147059,"Low","N",5,0.149450342214203,"M",0.785714285714286
"451",11,"Circle",6,2.643382353,1.917279412,"Low","N",5,0.114384331714707,"F",0.785714285714286
"452",11,"Circle",8,4.11258473,0.5598211,"Low","Y",1,0.126307895362699,"M",0.533333333333333
"453",11,"Circle",8,3.90079377,0.884938802,"Low","N",2,0.104235577339273,"M",0.533333333333333
"454",11,"Circle",8,4.105153469,0.92209511,"Low","N",2,0.099922450634008,"M",0.533333333333333
"455",11,"Circle",8,4.058708083,1.288084752,"Low","N",3,0.0735107133036545,"M",0.533333333333333
"456",11,"Circle",8,3.553382283,1.589050853,"Low","N",4,0.0674801079620979,"M",0.533333333333333
"457",11,"Circle",8,3.670424656,1.57418833,"Low","N",4,0.0631572792481415,"M",0.533333333333333
"458",11,"Circle",8,3.363885108,1.934604525,"Low","N",5,0.063339687830715,"F",0.533333333333333
"459",11,"Circle",8,3.698291887,2.020064035,"Low","N",5,0.0387938838992752,"F",0.533333333333333
"460",11,"Circle",8,3.278425598,2.328461398,"Low","N",6,0.0640318320192325,"F",0.533333333333333
"461",11,"Circle",8,3.075923715,2.179836163,"Low","N",6,0.0791608837392795,"F",0.533333333333333
"462",11,"Circle",8,3.393610155,2.768763657,"Low","N",7,0.0655688107809915,"F",0.533333333333333
"463",11,"Circle",8,3.928661002,2.581124298,"Low","N",7,0.026833714500805,"F",0.533333333333333
"464",11,"Circle",8,2.743993404,2.230615832,"Low","N",6,0.103038333518751,"M",0.533333333333333
"465",11,"Circle",8,4.199902056,1.596482115,"Low","N",4,0.0507842553716149,"F",0.533333333333333
"466",11,"Circle",8,3.976964203,1.57418833,"Low","N",4,0.0539096705624443,"M",0.533333333333333
"467",11,"Circle",8,4.888532931,1.056476475,"Low","N",2,0.10470911270972,"F",0.533333333333333
"468",11,"Circle",9,3.227941176,0.558823529,"Low","Y",1,0.142326248160265,"M",0.785714285714286
"469",11,"Circle",9,3.202205882,0.863970588,"Low","N",2,0.124097804968598,"M",0.785714285714286
"470",11,"Circle",9,2.860294118,0.886029412,"Low","N",2,0.138168719499556,"M",0.785714285714286
"471",11,"Circle",9,3.742647059,0.78125,"Low","N",2,0.113429717635543,"M",0.785714285714286
"472",11,"Circle",9,4.180147059,1.102941176,"Low","N",2,0.086318218589012,"M",0.785714285714286
"473",11,"Circle",9,4.340073529,1.152573529,"Low","N",3,0.0839539600180788,"M",0.785714285714286
"474",11,"Circle",9,3.555147059,3.215685662,"Low","N",8,0.0799812121581985,"F",0.785714285714286
"475",11,"Circle",9,3.472426471,1.259191176,"Low","N",3,0.0891973443217844,"M",0.785714285714286
"476",11,"Circle",9,3.163602941,1.555147059,"Low","N",4,0.0887756349989973,"F",0.785714285714286
"477",11,"Circle",9,3.435661765,1.628676471,"Low","N",4,0.0701075916135953,"M",0.785714285714286
"478",11,"Circle",9,3.455882353,1.805147059,"Low","N",5,0.0608155688955039,"M",0.785714285714286
"479",11,"Circle",9,3.909926471,1.586397059,"Low","N",4,0.0536401823403309,"M",0.785714285714286
"480",11,"Circle",9,3.220588235,2.108455882,"Low","N",5,0.0680891086899914,"F",0.785714285714286
"481",11,"Circle",9,3.473038603,2.719976103,"Low","N",7,0.057858178347306,"M",0.785714285714286
"482",11,"Circle",9,3.900123162,2.398897059,"Low","N",6,0.0191578416750595,"F",0.785714285714286
"483",11,"Circle",9,3.972426471,2.085170956,"Low","N",5,0.0189511196575721,"F",0.785714285714286
"484",11,"Circle",10,3.475972687,0.854595102,"Low","N",2,0.132271807888523,"M",0.461538461538462
"485",11,"Circle",10,3.31991619,1.025514123,"Low","N",2,0.122772520456671,"M",0.461538461538462
"486",11,"Circle",10,5.014243871,1.05523917,"Low","N",2,0.145578842873477,"F",0.461538461538462
"487",11,"Circle",10,3.710676085,2.597844637,"Low","N",7,0.00714494624517052,"F",0.461538461538462
"488",11,"Circle",10,3.675998102,2.112336155,"Low","N",5,0.0394855934761259,"F",0.461538461538462
"489",11,"Circle",10,3.81471375,1.768021646,"Low","N",4,0.063563374593,"F",0.461538461538462
"490",11,"Circle",10,4.062423713,1.82747174,"Low","N",5,0.0622489187898158,"F",0.461538461538462
"491",11,"Circle",10,3.519941605,1.356823923,"Low","N",3,0.0957271951741586,"F",0.461538461538462
"492",11,"Circle",10,3.111840861,1.300470808,"Low","N",3,0.109757991446141,"M",0.461538461538462
"493",11,"Circle",10,3.004087566,1.421228811,"Low","N",3,0.106085881068367,"M",0.461538461538462
"494",11,"Circle",10,2.465321088,0.871315441,"Low","N",2,0.16150708957336,"M",0.461538461538462
"495",11,"Circle",10,2.463463273,1.737057436,"Low","N",4,0.117549202697593,"F",0.461538461538462
"496",11,"Circle",10,2.587936907,2.145776833,"Low","N",6,0.0953827448390727,"M",0.461538461538462
"497",11,"Circle",10,3.04310169,1.900545195,"Low","N",5,0.0770990560213018,"F",0.461538461538462
"498",11,"Circle",10,2.641813555,2.591652538,"Low","N",7,0.0844682642718172,"F",0.461538461538462
"499",11,"Circle",11,3.049213918,0.838856775,"Low","N",2,0.141581188359209,"M",0.625
"500",11,"Circle",11,2.823392857,0.973858616,"Low","N",2,0.146286793070781,"M",0.625
"501",11,"Circle",11,4.058050442,3.18728461,"Low","N",8,0.0679229250254836,"F",0.625
"502",11,"Circle",11,2.372361929,1.931148748,"Low","N",5,0.145329901709964,"F",0.625
"503",11,"Circle",11,2.887210972,2.391997423,"Low","N",6,0.105552325937134,"F",0.625
"504",11,"Circle",11,3.636474595,1.456798601,"Low","N",3,0.0795062111507783,"M",0.625
"505",11,"Circle",11,4.181393594,1.062836892,"Low","N",2,0.0906392380242749,"M",0.625
"506",11,"Circle",11,4.053755523,1.319342784,"Low","N",3,0.0740972391123816,"M",0.625
"507",11,"Circle",11,3.588610088,2.052037923,"Low","N",5,0.057047034230864,"F",0.625
"508",11,"Circle",11,3.64015648,2.700049705,"Low","N",7,0.0583694472644195,"F",0.625
"509",11,"Circle",11,4.328668999,2.90746134,"Low","N",8,0.0445234323682439,"F",0.625
"510",11,"Circle",11,3.674521355,2.932008468,"Low","N",8,0.0666414939252075,"F",0.625
"511",11,"Circle",11,4.420103093,1.444526878,"Low","N",3,0.0624770422598736,"F",0.625
"512",11,"Circle",11,4.876656848,1.119293078,"Low","N",2,0.0946053734204694,"?",0.625
"513",11,"Circle",12,3.020597212,0.676337604,"Low","Y",1,0.148315168416639,"M",1
"514",11,"Circle",12,3.291885833,0.706480784,"Low","Y",1,0.135312872124964,"M",1
"515",11,"Circle",12,3.334589299,1.331951771,"Low","N",3,0.0970515009172102,"M",1
"516",11,"Circle",12,3.882191032,1.068198945,"Low","N",2,0.0932955658622091,"M",1
"517",11,"Circle",12,2.621200075,2.630619819,"Low","N",7,0.121800071447802,"F",1
"518",11,"Circle",12,2.485555765,2.731098342,"Low","N",7,0.133071504943319,"F",1
"519",11,"Circle",12,3.482793896,2.640668802,"Low","N",7,0.0619163780951439,"F",1
"520",11,"Circle",12,3.397386963,3.180732856,"Low","N",8,0.0901676925092526,"F",1
"521",11,"Circle",12,3.824415976,1.645943858,"Low","N",4,0.0566658979421039,"F",1
"522",11,"Circle",12,4.610022607,0.827053504,"Low","N",2,0.109846843224231,"F",1
"523",11,"Circle",12,4.446119066,1.094574228,"Low","N",2,0.0883649331839694,"F",1
"524",11,"Circle",13,4.392254601,1.848159509,"Low","N",5,0.0331200609826397,"F",0.333333333333333
"525",11,"Circle",13,4.844708589,2.45398773,"Low","N",6,0.0400009065701325,"F",0.333333333333333
"526",11,"Circle",13,3.114135353,1.119631902,"Low","N",2,0.122813182779263,"F",0.333333333333333
"527",11,"Circle",13,3.05278566,1.602760736,"Low","N",4,0.105283693763664,"F",0.333333333333333
"528",11,"Circle",13,2.181110046,1.789365414,"Low","N",4,0.160218643331783,"F",0.333333333333333
"529",11,"Circle",13,2.843174847,0.991819402,"Low","N",2,0.14363611986494,"M",0.333333333333333
"530",11,"Circle",13,3.666282592,0.743865031,"Low","Y",1,0.122808361697201,"M",0.333333333333333
"531",11,"Circle",13,4.502172163,1.411042945,"Low","N",3,0.0659243865660409,"F",0.333333333333333
"532",11,"Circle",13,4.351355445,0.92791411,"Low","N",2,0.0998140988545325,"M",0.333333333333333
"533",11,"Circle",13,2.554319402,2.45398773,"Low","N",6,0.129193241707187,"F",0.333333333333333
"534",11,"Circle",13,2.358128834,0.814162193,"Low","N",2,0.17923889624943,"?",0.333333333333333
"535",11,"Circle",13,4.047800997,1.70117523,"Low","N",4,0.0477035186665065,"F",0.333333333333333
"536",11,"Circle",3,3.552695794,0.545685279,"Low","Y",1,0.117865615685203,"M",1
"537",11,"Circle",3,2.828136331,0.736040609,"Low","Y",1,0.126916126792479,"M",1
"538",11,"Circle",3,3.088591371,0.608533358,"Low","Y",1,0.124748199982259,"M",1
"539",11,"Circle",3,3.939448876,1.411046048,"Low","N",3,0.0527326138878981,"M",1
"540",11,"Circle",3,3.915277375,1.604423495,"Low","N",4,0.0385304869645056,"M",1
"541",11,"Circle",3,3.799251269,1.725284627,"Low","N",4,0.030012443312455,"M",1
"542",11,"Circle",3,3.736403191,1.879985497,"Low","N",5,0.0207058386425405,"M",1
"543",11,"Circle",3,3.173192531,1.631013416,"Low","N",4,0.0624936795271231,"M",1
"544",11,"Circle",3,3.388324873,2.058859681,"Low","N",5,0.0354701822429911,"M",1
"545",11,"Circle",3,2.64684554,0.989847716,"Low","N",2,0.121934235423205,"M",1
"546",14,"Circle",3,3.110658771,0.605107328,"Low","Y",1,0.189610430953177,"M",1
"547",14,"Circle",3,3.134715026,1.008512213,"Low","N",2,0.164017850742147,"M",1
"548",14,"Circle",3,3.941524796,1.197261288,"Low","N",2,0.148576660574794,"M",1
"549",14,"Circle",3,3.810140637,1.249074759,"Low","N",2,0.144637845191597,"M",1
"550",14,"Circle",3,3.83234641,1.472982976,"Low","N",3,0.130388073584071,"M",1
"551",14,"Circle",3,2.773871207,1.252775722,"Low","N",2,0.156095104835337,"M",1
"552",14,"Circle",3,4.793362324,1.815321984,"Low","N",4,0.128729281686016,"M",1
"553",14,"Circle",3,4.729213546,1.637675796,"Low","N",3,0.136409702318411,"M",1
"554",14,"Circle",3,4.748950777,1.553787935,"Low","N",3,0.141738431016225,"M",1
"555",14,"Circle",3,4.418948927,1.236737602,"Low","N",2,0.152307234302056,"M",1
"556",14,"Circle",3,4.935233161,0.988156921,"Low","N",2,0.17944861898804,"M",1
"557",14,"Circle",3,4.979644708,1.624722428,"Low","N",3,0.145503162672155,"M",1
"558",14,"Circle",3,5.242413027,1.746854182,"Low","N",4,0.149607122143399,"M",1
"559",14,"Circle",3,5.253515914,1.883789785,"Low","N",4,0.143611168353749,"M",1
"560",14,"Circle",3,4.798297557,2.309400444,"Low","N",5,0.103762738329954,"M",1
"561",14,"Circle",3,3.586848631,2.103380829,"Low","N",5,0.0900531362767763,"M",1
"562",14,"Circle",3,3.636195411,2.235381199,"Low","N",5,0.0813951440058357,"M",1
"563",14,"Circle",3,3.641130644,2.348876758,"Low","N",5,0.074115699835988,"M",1
"564",14,"Circle",3,3.247594375,2.620281273,"Low","N",6,0.063745997592443,"M",1
"565",14,"Circle",3,3.197631384,2.048482605,"Low","N",5,0.0987560726369353,"M",1
"566",14,"Circle",3,2.07253886,2.340242413,"Low","N",5,0.128455336623936,"M",1
"567",14,"Circle",3,2.684431902,1.183073649,"Low","N",2,0.162452914770512,"M",1
"568",14,"Circle",3,3.036639526,2.794226499,"Low","N",7,0.0624563995384621,"M",1
"569",14,"Circle",3,2.124352332,2.636935603,"Low","N",6,0.115514535737417,"M",1
"570",14,"Circle",3,3.870590303,3.209350481,"Low","N",8,0.0216453804693704,"M",1
"571",14,"Circle",3,4.039600296,2.706637676,"Low","N",6,0.0553976220731684,"M",1
"572",14,"Circle",3,4.198741673,2.754750185,"Low","N",6,0.0574884224200135,"M",1
"573",14,"Circle",3,4.081545152,2.579570688,"Low","N",6,0.0639494989322208,"M",1
"574",14,"Circle",3,4.16173205,2.97742413,"Low","N",7,0.0446583064207362,"M",1
"575",14,"Circle",5,4.192739136,0.736372956,"Low","Y",1,0.0646024302614051,"M",1
"576",14,"Circle",5,4.101074529,0.901369249,"Low","N",2,0.052922205759076,"M",1
"577",14,"Circle",5,3.543753717,0.776705383,"Low","Y",1,0.0449856131239495,"M",1
"578",14,"Circle",5,4.445733453,0.839037316,"Low","N",2,0.0726189552706577,"M",1
"579",14,"Circle",5,4.834391387,0.788315623,"Low","Y",1,0.0956985776990324,"M",1
"580",14,"Circle",5,4.741503974,1.152530273,"Low","N",2,0.0816403014786325,"M",1
"581",14,"Circle",5,3.846857407,1.169640389,"Low","N",2,0.0292717617007216,"M",1
"582",14,"Circle",5,3.612196013,1.370081552,"Low","N",3,0.00952988678531177,"M",1
"583",14,"Circle",5,4.142629762,1.384747889,"Low","N",3,0.0409929151032733,"M",1
"584",14,"Circle",5,3.93974482,1.528965649,"Low","N",3,0.0277486189505504,"M",1
"585",14,"Circle",5,4.235515342,1.88829091,"Low","N",4,0.0534295330326662,"M",1
"586",14,"Circle",5,4.631506445,2.660106903,"Low","N",6,0.104435817366825,"M",1
"587",14,"Circle",5,3.320092075,2.569665102,"Low","N",6,0.0710114768984093,"M",1
"588",14,"Circle",5,3.061597883,2.219506302,"Low","N",5,0.0555280377337311,"M",1
"589",14,"Circle",5,2.163895218,2.762160777,"Low","N",6,0.119211531731439,"M",1
"590",14,"Circle",5,2.936323531,1.967734792,"Low","N",4,0.048328866640114,"M",1
"591",14,"Circle",5,3.190538819,1.635296594,"Low","N",3,0.0228078043876476,"M",1
"592",14,"Circle",5,2.273892747,1.96528918,"Low","N",4,0.0851329746067312,"M",1
"593",14,"Circle",5,2.291004695,1.843070926,"Low","N",4,0.0815305338152655,"M",1
"594",14,"Circle",5,2.41811234,1.603520141,"Low","N",3,0.0704162259316271,"M",1
"595",14,"Circle",5,2.620384962,1.173306973,"Low","N",2,0.0602418258396268,"M",1
"596",14,"Circle",5,3.884746056,2.028843919,"Low","N",4,0.0427086444136216,"M",1
"597",14,"Circle",5,3.364091087,1.438523848,"Low","N",3,0.00966895249962137,"M",1
"598",14,"Circle",5,3.265093311,1.511855534,"Low","N",3,0.0158286212941126,"M",1
"599",14,"Circle",7,3.679829655,0.077429346,"Low","Y",1,0.141104088503506,"M",1
"600",14,"Circle",7,3.861788618,0.290360046,"Low","Y",1,0.127460220046721,"M",1
"601",14,"Circle",7,3.482384824,0.363917925,"Low","Y",1,0.124024525380472,"M",1
"602",14,"Circle",7,3.308168796,0.224545103,"Low","Y",1,0.134879519464712,"M",1
"603",14,"Circle",7,3.362369338,0.193573364,"Low","Y",1,0.136102134614162,"M",1
"604",14,"Circle",7,4.163763066,0.414247,"Low","Y",1,0.121992810889526,"M",1
"605",14,"Circle",7,4.322493225,0.317460317,"Low","Y",1,0.130440565735535,"M",1
"606",14,"Circle",7,4.790940767,0.518776616,"Low","Y",1,0.130215865654219,"M",1
"607",14,"Circle",7,4.647696477,0.449090205,"Low","Y",1,0.129881549726561,"M",1
"608",14,"Circle",7,4.798683701,0.600077429,"Low","Y",1,0.125992185590033,"M",1
"609",14,"Circle",7,4.608981804,0.642663569,"Low","Y",1,0.117662345347021,"M",1
"610",14,"Circle",7,4.399922571,0.735578784,"Low","Y",1,0.106659939976255,"M",1
"611",14,"Circle",7,4.221835075,0.921409214,"Low","N",2,0.0915322459380715,"M",1
"612",14,"Circle",7,4.337979094,0.940766551,"Low","N",2,0.092993174634678,"M",1
"613",14,"Circle",7,4.427022842,1.138211382,"Low","N",2,0.0841791563633209,"M",1
"614",14,"Circle",7,4.566395664,1.16918312,"Low","N",2,0.0873430128784141,"M",1
"615",14,"Circle",7,4.802555168,1.149825784,"Low","N",2,0.0978497414676732,"M",1
"616",14,"Circle",7,4.934185056,1.234998064,"Low","N",2,0.0999993987256351,"M",1
"617",14,"Circle",7,5.007742935,1.196283391,"Low","N",2,0.105172514067788,"M",1
"618",14,"Circle",7,5.104529617,1.265969803,"Low","N",2,0.107156381964269,"M",1
"619",14,"Circle",7,5.131629888,1.049167635,"Low","N",2,0.117370537083142,"M",1
"620",14,"Circle",7,5.034843206,0.820751065,"Low","Y",1,0.123501574032177,"M",1
"621",14,"Circle",7,3.300425861,1.12659698,"Low","N",2,0.0797189280305108,"M",1
"622",14,"Circle",8,3.584592283,0.254574383,"Low","Y",1,0.208365276283498,"M",1
"623",14,"Circle",8,3.686024264,0.357995227,"Low","Y",1,0.201483247959921,"M",1
"624",14,"Circle",8,3.634313842,0.397772474,"Low","Y",1,0.199045371854641,"M",1
"625",14,"Circle",8,3.584592283,0.443516309,"Low","Y",1,0.196276983279599,"M",1
"626",14,"Circle",8,3.503048926,0.493237868,"Low","Y",1,0.193476966957304,"M",1
"627",14,"Circle",8,3.443383055,0.485282418,"Low","Y",1,0.194351268777446,"M",1
"628",14,"Circle",8,3.353884248,0.572792363,"Low","Y",1,0.18948488883566,"M",1
"629",14,"Circle",8,3.389683771,0.320206842,"Low","Y",1,0.205246769155491,"M",1
"630",14,"Circle",8,3.284274065,0.280429594,"Low","Y",1,0.208665391855362,"M",1
"631",14,"Circle",8,3.375761734,0.186953063,"Low","Y",1,0.213831733736257,"M",1
"632",14,"Circle",8,3.787456245,0.342084328,"Low","Y",1,0.202447343200017,"M",1
"633",14,"Circle",8,3.849110979,0.451471758,"Low","Y",1,0.195508647227045,"M",1
"634",14,"Circle",8,3.795411695,0.546937152,"Low","Y",1,0.189325168335366,"M",1
"635",14,"Circle",8,3.831211217,0.204852824,"Low","Y",1,0.211280095753766,"M",1
"636",14,"Circle",8,4.042030628,0.330151154,"Low","Y",1,0.203988231283488,"M",1
"637",14,"Circle",8,4.061919252,0.463404932,"Low","Y",1,0.195603678039541,"?",1
"638",14,"Circle",10,3.337856884,0.804942201,"Low","Y",1,0.0845361765918202,"M",1
"639",14,"Circle",10,3.696211661,0.815800758,"Low","Y",1,0.0784307501038376,"M",1
"640",14,"Circle",10,3.059590327,0.677345503,"Low","Y",1,0.099580160105059,"M",1
"641",14,"Circle",10,3.990769107,0.768292281,"Low","Y",1,0.0818377806306087,"M",1
"642",14,"Circle",10,4.332157007,0.992264016,"Low","N",2,0.0744228508317502,"M",1
"643",14,"Circle",10,4.152979618,1.027555853,"Low","N",2,0.0679506517472623,"M",1
"644",14,"Circle",10,4.576489809,0.875525875,"Low","N",2,0.088713076936163,"M",1
"645",14,"Circle",10,3.232659396,1.073708284,"Low","N",2,0.072049427755402,"M",1
"646",14,"Circle",10,2.92859944,1.212163538,"Low","N",2,0.0775870758484017,"M",1
"647",14,"Circle",10,3.381973207,1.928873092,"Low","N",4,0.0287386923912676,"M",1
"648",14,"Circle",10,2.585855493,0.781186944,"Low","Y",1,0.112589153320251,"M",1
"649",14,"Circle",10,2.488122372,1.133433401,"Low","N",2,0.102911505357699,"M",1
"650",14,"Circle",10,2.600108239,1.037736387,"Low","N",2,0.100817823611976,"M",1
"651",14,"Circle",11,4.665866347,0.676270508,"Low","Y",1,0.0977523203059203,"M",1
"652",14,"Circle",11,2.945178071,0.670268107,"Low","Y",1,0.0895664068875371,"M",1
"653",14,"Circle",11,2.93717487,0.858343337,"Low","N",2,0.0799549008833513,"M",1
"654",14,"Circle",11,4.257703081,0.978391357,"Low","N",2,0.0666160586363622,"M",1
"655",14,"Circle",11,2.633053221,1.370548219,"Low","N",3,0.0745736336218944,"M",1
"656",14,"Circle",11,2.529011605,1.086434574,"Low","N",2,0.0892422874173429,"M",1
"657",14,"Circle",11,3.223289316,1.928771509,"Low","N",4,0.0305028350261394,"M",1
"658",14,"Circle",11,3.453381353,1.629985994,"Low","N",3,0.0208906692151402,"M",1
"659",14,"Circle",11,3.517406963,1.544617847,"Low","N",3,0.0226334203447491,"M",1
"660",14,"Circle",11,4.385088035,1.101106443,"Low","N",2,0.0654024348591592,"M",1
"661",14,"Circle",12,3.4727749,0.855910359,"Low","N",2,0.0293852129412966,"M",1
"662",14,"Circle",12,3.666667331,1.395085657,"Low","N",3,0.0553759745246143,"M",1
"663",14,"Circle",12,3.393093625,1.267595618,"Low","N",2,0.05351927219118,"M",1
"664",14,"Circle",12,3.162017928,1.217131474,"Low","N",2,0.0598331315912454,"M",1
"665",14,"Circle",12,2.875165339,1.023241036,"Low","N",2,0.0672213321234502,"M",1
"666",14,"Circle",12,2.77689243,1.299468127,"Low","N",3,0.0819441785867506,"M",1
"667",14,"Circle",12,2.992031873,1.530543825,"Low","N",3,0.082095962722808,"M",1
"668",14,"Circle",12,3.541832669,1.13213745,"Low","N",2,0.0414436891386774,"M",1
"669",14,"Circle",12,3.334661355,3.596946215,"Low","N",8,0.198066715339241,"M",1
"670",14,"Circle",13,3.27104642,0.868082219,"Low","N",2,0.172653562400139,"M",1
"671",14,"Circle",13,3.876868607,0.870706137,"Low","N",2,0.173500317406968,"M",1
"672",14,"Circle",13,3.119590873,1.483084186,"Low","N",3,0.134861663930506,"M",1
"673",14,"Circle",13,2.403619197,0.931681747,"Low","N",2,0.182124057160131,"M",1
"674",14,"Circle",13,2.627852085,0.95266129,"Low","N",2,0.175785297129421,"M",1
"675",18,"Circle",3,3.892436149,1.102652259,"Low","N",4,0.0579019292450586,"M",1
"676",18,"Circle",5,3.665540541,1.813063767,"Low","N",8,0.0469137247536982,"M",1
"677",19,"Circle",4,4.073795181,0.670180723,"Low","N",2,0.0981335422623411,"M",1
"678",19,"Circle",5,2.878113879,1.881672598,"Low","N",7,0.0674168486831156,"M",1
"679",19,"Circle",7,4.354545455,0.729545455,"Low","N",2,0.128122492636736,"M",1
"680",19,"Circle",8,3.901376147,0.583715596,"Low","Y",1,0.125039523969626,"M",1
