"Colony","Nest","Day","ScaledX","ScaledY","Bin","Density"
12,"Circle",1,3.951567444,1.538301415,5,"Low"
12,"Circle",2,3.419629895,2.152204935,7,"Low"
12,"Circle",3,3.097499411,1.610270377,5,"Low"
12,"Circle",4,3.095828923,1.987309946,6,"Low"
12,"Circle",6,4.107496918,1.52614893,4,"Low"
12,"Circle",7,3.978927203,2.777777778,8,"Low"
12,"Circle",8,2.605105416,1.531468077,5,"Low"
12,"Circle",10,2.938836072,1.302816901,4,"Low"
12,"Circle",11,3.062611624,1.539005004,5,"Low"
12,"Circle",12,2.848344881,1.22786759,3,"Low"
13,"Tube",3,2.677411919,1.046351199,2,"Low"
13,"Tube",3,3.703148426,1.932158921,5,"Low"
13,"Tube",3,4.389055472,1.964017991,6,"Low"
13,"Tube",5,2.743914127,0.982365344,2,"Low"
13,"Tube",5,2.651907226,1.871765382,4,"Low"
13,"Tube",5,4.884991374,1.856430899,6,"Low"
13,"Tube",7,3.146563663,0.974808265,2,"Low"
13,"Tube",7,2.709730082,0.982254281,2,"Low"
13,"Tube",7,3.314718913,1.919210722,5,"Low"
13,"Tube",7,4.42231385,1.937825763,6,"Low"
13,"Tube",8,4.359534207,1.883793668,6,"Low"
13,"Tube",8,4.79500182,1.92988901,6,"Low"
13,"Tube",8,4.944201237,2.012372635,6,"Low"
13,"Tube",9,2.597078402,1.936945266,4,"Low"
13,"Tube",9,3.88683432,1.956360947,5,"Low"
13,"Tube",9,4.744822485,1.963757396,6,"Low"
13,"Tube",10,2.54726306,1.552860075,3,"Low"
13,"Tube",10,4.692164179,1.955223881,6,"Low"
13,"Tube",10,5.080223881,1.910447761,6,"Low"
13,"Tube",11,2.833078101,1.960183767,4,"Low"
13,"Tube",11,3.323124043,1.935936064,5,"Low"
13,"Tube",11,4.927258806,1.939127106,6,"Low"
13,"Tube",12,2.347748412,1.514941178,3,"Low"
13,"Tube",12,4.026603956,1.936703828,5,"Low"
13,"Tube",12,4.851216133,1.747572595,6,"Low"
13,"Tube",13,2.744230769,1.925,4,"Low"
13,"Tube",13,3.426923077,1.976923077,5,"Low"
13,"Tube",13,4.841025,2.002563462,6,"Low"
13,"Tube",14,2.413723917,1.563001605,3,"Low"
13,"Tube",14,2.530096308,1.956260032,4,"Low"
13,"Tube",14,3.543338684,1.95024077,5,"Low"
13,"Circle",1,3.103331286,1.336337019,7,"Low"
13,"Circle",1,3.389981572,1.117936118,5,"Low"
13,"Circle",1,4.110018428,1.076986077,5,"Low"
13,"Circle",2,3.67760974,0.739749086,3,"Low"
13,"Circle",2,3.958714392,0.847541095,4,"Low"
13,"Circle",2,3.470479996,0.955333105,4,"Low"
13,"Circle",3,3.434489832,0.707216745,3,"Low"
13,"Circle",3,3.596780393,0.703258438,3,"Low"
13,"Circle",3,3.541364104,1.202005041,6,"Low"
13,"Circle",4,3.877374784,0.859958981,4,"Low"
13,"Circle",4,3.472942573,0.993810449,5,"Low"
13,"Circle",4,3.082901554,1.016839378,5,"Low"
13,"Circle",6,3.378220141,1.088992974,5,"Low"
13,"Circle",6,3.62412178,1.295862607,6,"Low"
13,"Circle",6,3.222092116,1.2490242,6,"Low"
13,"Circle",7,3.28689759,1.147087726,6,"Low"
13,"Circle",7,3.008283133,1.086846762,5,"Low"
13,"Circle",7,4.122740964,1.142068901,5,"Low"
13,"Circle",8,3.520574537,0.966928053,4,"Low"
13,"Circle",8,3.308506904,1.220651828,6,"Low"
13,"Circle",8,3.297146138,1.466801759,7,"Low"
13,"Circle",10,3.358237731,1.608839003,8,"Low"
13,"Circle",10,3.641889153,1.651893966,8,"Low"
13,"Circle",10,3.872357715,1.444218874,7,"Low"
13,"Circle",11,4.119556914,1.14973262,6,"Low"
13,"Circle",11,3.947669977,1.249045073,6,"Low"
13,"Circle",11,3.665011459,1.050420168,5,"Low"
13,"Circle",12,4.277777778,0.862068966,4,"Low"
13,"Circle",12,3.710727969,0.996168582,5,"Low"
13,"Circle",12,4.017241379,1.302681992,7,"Low"
14,"Tube",1,4.417275703,4.649595687,5,"Low"
14,"Tube",2,3.071301965,4.170445956,5,"Low"
14,"Tube",3,6.161211948,4.342973744,6,"Low"
14,"Tube",4,2.922597378,4.141698502,5,"Low"
14,"Tube",5,7.093548911,2.57503659,7,"Low"
14,"Tube",6,3.894194041,4.505347594,5,"Low"
14,"Tube",7,1.110482655,1.948214555,2,"Low"
14,"Tube",12,7.058359621,2.222003155,7,"Low"
14,"Tube",13,7.11651339,2.815949612,7,"Low"
14,"Tube",14,7.115808824,1.924632353,7,"Low"
14,"Circle",3,2.951517395,2.938564027,7,"Low"
14,"Circle",5,2.502443778,2.247005684,5,"Low"
14,"Circle",7,5.081300813,0.975609756,2,"Low"
14,"Circle",8,3.870988465,0.290373906,1,"Low"
14,"Circle",10,3.707750277,2.770463178,6,"Low"
14,"Circle",11,4.032278912,3.139921969,7,"Low"
14,"Circle",12,3.470119522,2.813412351,7,"Low"
14,"Circle",13,4.495804485,1.340151456,3,"Low"
14,"Circle",14,4.401293876,2.842294623,7,"Low"
14,"Circle",15,2.688925999,2.671721974,6,"Low"
15,"Tube",4,6.919247788,3.622173673,7,"Low"
15,"Tube",7,6.810410334,3.958966565,6,"Low"
15,"Tube",8,6.799003538,3.735587657,7,"Low"
15,"Tube",9,4.585974643,4.179873217,5,"Low"
15,"Tube",10,6.183426073,4.340222576,6,"Low"
15,"Tube",11,6.397533047,4.249597539,6,"Low"
15,"Tube",12,6.143561137,4.162772586,6,"Low"
15,"Tube",13,6.23049922,4.117264041,6,"Low"
15,"Tube",14,6.414722119,1.879090404,7,"Low"
15,"Tube",15,2.793754284,4.282275453,5,"Low"
15,"Circle",1,4.00621118,1.36257764,3,"Low"
15,"Circle",2,4.215456674,1.276346604,3,"Low"
15,"Circle",3,3.176402767,3.380092237,8,"Low"
15,"Circle",4,2.346353516,1.766927734,4,"Low"
15,"Circle",5,4.375805019,1.245173745,2,"Low"
15,"Circle",6,3.469850543,1.215062112,2,"Low"
15,"Circle",7,4.422032583,3.149728472,7,"Low"
15,"Circle",12,4.310556465,1.037915303,2,"Low"
15,"Circle",14,5.024026935,1.100151745,2,"Low"
15,"Circle",15,4.866666667,1.180864815,2,"Low"
16,"Tube",1,2.933713889,1.327156996,4,"Low"
16,"Tube",1,4.599430449,0.887384303,7,"Low"
16,"Tube",4,4.22310757,1.25498008,6,"Low"
16,"Tube",4,4.631474104,0.644920319,7,"Low"
16,"Tube",5,2.871024735,1.300795053,4,"Low"
16,"Tube",5,3.490503534,1.335026502,5,"Low"
16,"Tube",6,4.063962559,1.271450858,6,"Low"
16,"Tube",6,4.329173167,1.35725429,6,"Low"
16,"Tube",8,4.363778298,1.319281811,6,"Low"
16,"Tube",8,4.668227947,1.2509758,6,"Low"
16,"Tube",9,2.820496815,1.067701598,3,"Low"
16,"Tube",10,4.053113553,1.307082418,6,"Low"
16,"Tube",12,2.843567251,1.25,4,"Low"
16,"Tube",13,3.238236384,0.580461282,2,"Low"
16,"Tube",13,3.087563913,1.266519081,4,"Low"
16,"Tube",14,2.842105263,1.221804511,4,"Low"
16,"Tube",14,3.22556391,1.229323308,4,"Low"
16,"Circle",2,3.398904806,1.120518068,7,"Low"
16,"Circle",2,4.267306308,0.98418837,6,"Low"
16,"Circle",5,3.777510064,0.995706522,6,"Low"
16,"Circle",5,3.800322061,1.111111111,7,"Low"
16,"Circle",6,3.774284893,0.853782592,5,"Low"
16,"Circle",6,3.540389187,1.064672163,6,"Low"
16,"Circle",7,3.600898693,0.759803922,4,"Low"
16,"Circle",7,3.676470588,0.949754902,6,"Low"
16,"Circle",8,3.533380682,0.692471591,3,"Low"
16,"Circle",8,3.568892045,0.810842803,4,"Low"
16,"Circle",9,3.670353982,1.115044248,7,"Low"
16,"Circle",9,3.460176991,1.07079646,7,"Low"
16,"Circle",10,3.606770833,0.878183594,5,"Low"
16,"Circle",10,3.334780816,0.896990017,5,"Low"
16,"Circle",11,4.012567325,1.014362657,6,"Low"
16,"Circle",11,3.78665395,0.933572711,5,"Low"
16,"Circle",12,3.513133208,1.053782833,6,"Low"
16,"Circle",12,3.864915572,0.783302064,4,"Low"
16,"Circle",13,3.616492176,0.951317064,6,"Low"
16,"Circle",13,3.671138227,0.668157601,3,"Low"
17,"Tube",3,3.278228925,2.114269142,2,"Low"
17,"Tube",3,3.019464424,2.311162026,2,"Low"
17,"Tube",3,6.174271075,4.42575406,6,"Low"
17,"Tube",5,3.350988701,1.52306968,1,"Low"
17,"Tube",5,2.959039548,2.172787194,2,"Low"
17,"Tube",5,3.661330038,4.698681733,5,"Low"
17,"Tube",6,2.802526596,2.35483156,2,"Low"
17,"Tube",6,2.941046099,2.156471631,2,"Low"
17,"Tube",6,6.040188387,4.502067819,6,"Low"
17,"Tube",7,3.386627907,1.883944544,1,"Low"
17,"Tube",7,2.521243292,2.147808587,2,"Low"
17,"Tube",7,3.605395796,4.262819767,5,"Low"
17,"Tube",8,3.880866426,1.647111913,1,"Low"
17,"Tube",8,2.058513087,2.272863267,2,"Low"
17,"Tube",8,5.068440884,4.400570848,6,"Low"
17,"Tube",9,2.873590226,2.193766447,2,"Low"
17,"Tube",9,2.699718045,2.170270207,2,"Low"
17,"Tube",9,5.655545113,4.755639098,6,"Low"
17,"Tube",10,3.173194752,2.158167036,2,"Low"
17,"Tube",10,2.983494087,2.281350702,2,"Low"
17,"Tube",10,6.231831116,4.342817812,6,"Low"
17,"Tube",11,3.278727445,2.115384615,2,"Low"
17,"Tube",11,2.780151947,2.340930674,2,"Low"
17,"Tube",11,5.69325736,4.618549383,6,"Low"
17,"Tube",12,3.19843342,2.421671018,2,"Low"
17,"Tube",12,3.105598346,2.175080505,2,"Low"
17,"Tube",12,3.286190165,4.276181462,5,"Low"
17,"Tube",14,3.651226158,2.24568574,1,"Low"
17,"Tube",14,2.770208901,2.195731153,2,"Low"
17,"Tube",14,4.554950045,4.291553134,5,"Low"
17,"Circle",2,3.372851498,3.284802413,8,"Low"
17,"Circle",2,4.084858569,3.008180116,7,"Low"
17,"Circle",2,3.37562396,2.487520799,6,"Low"
17,"Circle",3,2.769410141,2.376172189,6,"Low"
17,"Circle",3,2.898260542,2.03313253,5,"Low"
17,"Circle",3,3.771754518,2.92001255,7,"Low"
17,"Circle",4,2.732778021,2.580269264,6,"Low"
17,"Circle",4,3.027583187,2.875072242,7,"Low"
17,"Circle",4,2.979422067,2.447460595,6,"Low"
17,"Circle",5,3.997615741,3.146744529,8,"Low"
17,"Circle",5,3.169191919,2.064393939,5,"Low"
17,"Circle",5,4.022165404,2.93700968,7,"Low"
17,"Circle",7,3.944761905,2.636190476,7,"Low"
17,"Circle",7,3.632380952,2.59047619,6,"Low"
17,"Circle",8,2.624479397,2.530660412,6,"Low"
17,"Circle",8,2.991169978,2.192788815,5,"Low"
17,"Circle",8,3.658940397,2.934142752,7,"Low"
17,"Circle",9,3.342665174,2.523951101,6,"Low"
17,"Circle",9,3.472066069,2.571233669,6,"Low"
17,"Circle",11,2.102479942,1.857525529,4,"Low"
17,"Circle",11,2.537685996,2.200340992,5,"Low"
17,"Circle",11,3.006929249,3.274981765,8,"Low"
17,"Circle",12,3.250929368,2.657992565,7,"Low"
17,"Circle",12,4.336431227,1.464684015,3,"Low"
17,"Circle",12,4.485130112,1.639405204,4,"Low"
17,"Circle",13,3.157602664,2.241953385,5,"Low"
17,"Circle",13,3.790233074,3.039215686,8,"Low"
17,"Circle",13,4.126896041,2.595264521,6,"Low"
18,"Tube",3,2.476340694,1.625262224,4,"Low"
18,"Tube",5,2.473080524,1.499297753,3,"Low"
18,"Tube",6,3.322072072,1.808558559,5,"Low"
18,"Tube",7,2.579545455,1.55,3,"Low"
18,"Tube",8,2.720588235,0.950311943,2,"Low"
18,"Tube",9,2.536880885,1.195856874,3,"Low"
18,"Tube",10,3.17077728,0.971599402,2,"Low"
18,"Tube",10,2.856875934,0.871948804,2,"Low"
18,"Tube",11,3.926744242,1.739443378,5,"Low"
18,"Tube",12,3.925088652,1.817375887,5,"Low"
18,"Tube",12,4.271929825,1.682017544,6,"Low"
18,"Tube",14,3.963733796,1.768518519,5,"Low"
18,"Tube",14,3.963733796,1.768518519,5,"Low"
18,"Circle",2,3.56400665,1.44638404,6,"Low"
18,"Circle",3,3.614931238,1.579076621,7,"Low"
18,"Circle",4,3.711385702,0.968667255,4,"Low"
18,"Circle",5,4.261682855,1.137388091,5,"Low"
18,"Circle",7,3.911474164,1.550784574,7,"Low"
18,"Circle",9,4.196794231,1.487178846,6,"Low"
18,"Circle",11,3.310942266,1.846405229,8,"Low"
18,"Circle",12,3.824515648,1.494038748,7,"Low"
18,"Circle",13,3.316076807,1.379894578,6,"Low"
18,"Circle",14,4.452264172,1.459084302,6,"Low"
19,"Tube",3,3.465099037,1.48099634,1,"Low"
19,"Tube",3,1.83897694,1.738079926,3,"Low"
19,"Tube",3,1.623358449,1.880442034,3,"Low"
19,"Tube",3,4.201796931,3.069799852,5,"Low"
19,"Tube",3,4.158948976,3.277125325,5,"Low"
19,"Tube",4,3.342294721,1.479308407,2,"Low"
19,"Tube",4,2.895894428,1.505376344,2,"Low"
19,"Tube",4,2.267025904,1.481752199,2,"Low"
19,"Tube",4,1.452426686,3.00342131,4,"Low"
19,"Tube",4,5.251710655,3.172043011,6,"Low"
19,"Tube",5,2.771929825,3.287280702,4,"Low"
19,"Tube",5,2.682017544,3.174342105,4,"Low"
19,"Tube",5,3.150219298,3.191885965,5,"Low"
19,"Tube",5,4.813596491,3.248537281,6,"Low"
19,"Tube",6,1.794217687,1.538407738,3,"Low"
19,"Tube",6,1.689343112,1.776502976,3,"Low"
19,"Tube",6,1.56462585,2.00042517,3,"Low"
19,"Tube",6,2.580782313,3.301445578,4,"Low"
19,"Tube",6,3.635204082,3.232355442,5,"Low"
19,"Tube",8,2.247,1.706,2,"Low"
19,"Tube",8,1.631,1.783,3,"Low"
19,"Tube",8,1.859,3.095,4,"Low"
19,"Tube",8,3.748,3.08,5,"Low"
19,"Tube",8,4.567,3.224,5,"Low"
19,"Tube",9,3.603050595,1.54327939,1,"Low"
19,"Tube",9,2.685392485,1.548238467,2,"Low"
19,"Tube",9,2.407613467,1.580481771,2,"Low"
19,"Tube",9,2.305928199,3.064856771,4,"Low"
19,"Tube",9,4.515128348,3.060515253,5,"Low"
19,"Tube",10,1.704182657,1.632226937,3,"Low"
19,"Tube",10,1.554119926,1.922509225,3,"Low"
19,"Tube",10,1.588560886,2.485239852,3,"Low"
19,"Tube",10,1.613160517,2.197416974,3,"Low"
19,"Tube",10,1.637761993,3.138376384,4,"Low"
19,"Tube",12,2.980913174,1.635479042,2,"Low"
19,"Tube",12,2.711452096,1.556886228,2,"Low"
19,"Tube",12,1.693488024,2.362150075,3,"Low"
19,"Tube",12,2.309754865,3.327718937,4,"Low"
19,"Tube",12,2.377120135,3.158059506,4,"Low"
19,"Tube",12,5.160928144,3.364520958,6,"Low"
19,"Tube",13,1.562027231,1.781391831,3,"Low"
19,"Tube",13,1.486384266,2.723146747,3,"Low"
19,"Tube",13,2.237140696,3.34720121,4,"Low"
19,"Tube",13,3.003655446,3.3213559,4,"Low"
19,"Tube",13,3.245712935,3.202849849,5,"Low"
19,"Tube",14,2.445558649,1.629547142,2,"Low"
19,"Tube",14,2.206755754,1.423533779,2,"Low"
19,"Tube",14,1.533036377,1.970428731,3,"Low"
19,"Tube",14,1.79844098,3.170007424,4,"Low"
19,"Tube",14,3.228160728,3.163201559,5,"Low"
19,"Circle",2,3.046052172,1.284635916,4,"Low"
19,"Circle",2,2.98816157,1.712632589,6,"Low"
19,"Circle",2,3.461037266,1.914271096,7,"Low"
19,"Circle",2,3.836997377,1.985821125,7,"Low"
19,"Circle",2,3.533888843,1.499284051,5,"Low"
19,"Circle",4,3.029618474,1.603915663,6,"Low"
19,"Circle",4,3.812751004,0.986445783,3,"Low"
19,"Circle",4,3.674698795,1.596385542,5,"Low"
19,"Circle",4,3.358433735,1.616465863,6,"Low"
19,"Circle",4,4.146586345,0.928714859,3,"Low"
19,"Circle",5,3.056049822,1.977313167,7,"Low"
19,"Circle",5,3.245106762,2.068505338,7,"Low"
19,"Circle",5,3.84934831,1.811238879,6,"Low"
19,"Circle",5,3.75,1.545818505,5,"Low"
19,"Circle",5,3.634341637,1.120996441,3,"Low"
19,"Circle",6,3.190103401,1.061580882,3,"Low"
19,"Circle",6,3.880974265,1.432290901,5,"Low"
19,"Circle",6,3.588389246,2.202819393,8,"Low"
19,"Circle",6,3.326440717,2.069547335,7,"Low"
19,"Circle",7,3.831818182,2.15,8,"Low"
19,"Circle",7,3.595454545,1.040909091,3,"Low"
19,"Circle",7,4.297727273,1.727272727,6,"Low"
19,"Circle",7,4.265909091,1.415909091,5,"Low"
19,"Circle",7,3.904545455,0.870454545,2,"Low"
19,"Circle",8,4.275993119,1.909786697,7,"Low"
19,"Circle",8,3.287461009,1.303516055,4,"Low"
19,"Circle",8,3.78440367,1.956422018,7,"Low"
19,"Circle",8,3.91131422,1.260704128,4,"Low"
19,"Circle",8,3.510704128,1.301988532,4,"Low"
19,"Circle",10,3.120318352,1.917134831,7,"Low"
19,"Circle",10,4.36329588,1.811797753,6,"Low"
19,"Circle",10,3.387172285,1.342071629,4,"Low"
19,"Circle",10,3.636860955,1.952247191,7,"Low"
19,"Circle",10,3.94428839,2.077090356,7,"Low"
19,"Circle",11,3.780344139,2.109975577,7,"Low"
19,"Circle",11,4.476021314,1.904234014,7,"Low"
19,"Circle",11,3.320752664,1.341769538,4,"Low"
19,"Circle",11,3.986827265,1.297364565,4,"Low"
19,"Circle",11,4.227353464,1.114564831,3,"Low"
19,"Circle",13,3.250478011,1.943116635,7,"Low"
19,"Circle",13,3.594646272,1.976577438,7,"Low"
19,"Circle",13,3.291108987,1.479445507,5,"Low"
19,"Circle",13,4.059911568,1.346398184,4,"Low"
19,"Circle",13,4.07584369,1.174314054,4,"Low"
19,"Circle",14,3.120155039,1.151484981,4,"Low"
19,"Circle",14,3.333333333,1.451872578,5,"Low"
19,"Circle",14,4.845767926,1.602066376,6,"Low"
19,"Circle",14,4.635821221,1.542313469,5,"Low"
19,"Circle",14,3.849321705,1.279069767,4,"Low"
20,"Tube",1,2.995555556,1.931111111,2,"Low"
20,"Tube",3,1.641203704,1.753472222,3,"Low"
20,"Tube",4,3.585343228,3.759276438,5,"Low"
20,"Tube",5,1.794842007,1.748373606,2,"Low"
20,"Tube",7,2.242637342,1.744617669,2,"Low"
20,"Tube",8,1.089552239,2.501865672,3,"Low"
20,"Tube",12,1.174765845,2.730997392,3,"Low"
20,"Tube",13,3.935509907,3.763598485,5,"Low"
20,"Tube",14,2.701325883,1.718705363,2,"Low"
20,"Circle",5,4.156322731,1.602017067,5,"Low"
20,"Circle",6,4.154990782,1.599681047,5,"Low"
20,"Circle",7,4.382309942,2.023026316,6,"Low"
20,"Circle",9,3.96606,2.192727273,7,"Low"
20,"Circle",10,4.148455162,1.966842502,6,"Low"
20,"Circle",11,4.06470355,2.072003399,6,"Low"
20,"Circle",12,4.073588831,2.097700525,7,"Low"
20,"Circle",13,3.955580029,2.200807636,7,"Low"
20,"Circle",14,3.110250737,1.366150442,4,"Low"
20,"Circle",15,3.330278592,2.237903226,7,"Low"
